electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h
-0.001,0.08595,0.02846,-2e-05
-0.001,0.08595,0.02846,-2e-05
-0.001,0.08595,0.02846,-2e-05
-0.001,0.08595,0.02846,-2e-05
-1e-05,0.06922,0.0289,0.0
-1e-05,0.06922,0.0289,0.0
-1e-05,0.06922,0.0289,0.0
-1e-05,0.06922,0.0289,0.0
1e-05,0.05013,0.037,0.00981
1e-05,0.05013,0.037,0.00981
1e-05,0.05013,0.037,0.00981
1e-05,0.05013,0.037,0.00981
0.03368,0.037,0.08696,0.037
0.03368,0.037,0.08696,0.037
0.03368,0.037,0.08696,0.037
0.03368,0.037,0.08696,0.037
0.1176,0.03368,0.09821,0.07
0.1176,0.03368,0.09821,0.07
0.1176,0.03368,0.09821,0.07
0.1176,0.03368,0.09821,0.07
0.12349,0.03206,0.03368,0.089
0.12349,0.03206,0.03368,0.089
0.12349,0.03206,0.03368,0.089
0.12349,0.03206,0.03368,0.089
0.08595,0.02846,0.0058,0.05396
0.08595,0.02846,0.0058,0.05396
0.08595,0.02846,0.0058,0.05396
0.08595,0.02846,0.0058,0.05396
0.06922,0.0289,-1e-05,0.03664
0.06922,0.0289,-1e-05,0.03664
0.06922,0.0289,-1e-05,0.03664
0.06922,0.0289,-1e-05,0.03664
0.05013,0.037,-1e-05,0.03368
0.05013,0.037,-1e-05,0.03368
0.05013,0.037,-1e-05,0.03368
0.05013,0.037,-1e-05,0.03368
0.037,0.08696,-2e-05,0.02846
0.037,0.08696,-2e-05,0.02846
0.037,0.08696,-2e-05,0.02846
0.037,0.08696,-2e-05,0.02846
0.03368,0.09821,-0.0002,0.02146
0.03368,0.09821,-0.0002,0.02146
0.03368,0.09821,-0.0002,0.02146
0.03368,0.09821,-0.0002,0.02146
0.03206,0.03368,-0.0005,0.02008
0.03206,0.03368,-0.0005,0.02008
0.03206,0.03368,-0.0005,0.02008
0.03206,0.03368,-0.0005,0.02008
0.02846,0.0058,-2e-05,0.01836
0.02846,0.0058,-2e-05,0.01836
0.02846,0.0058,-2e-05,0.01836
0.02846,0.0058,-2e-05,0.01836
0.0289,-1e-05,0.0,0.01746
0.0289,-1e-05,0.0,0.01746
0.0289,-1e-05,0.0,0.01746
0.0289,-1e-05,0.0,0.01746
0.037,-1e-05,0.00981,0.015
0.037,-1e-05,0.00981,0.015
0.037,-1e-05,0.00981,0.015
0.037,-1e-05,0.00981,0.015
0.08696,-2e-05,0.037,0.03501
0.08696,-2e-05,0.037,0.03501
0.08696,-2e-05,0.037,0.03501
0.08696,-2e-05,0.037,0.03501
0.09821,-0.0002,0.07,0.0375
0.09821,-0.0002,0.07,0.0375
0.09821,-0.0002,0.07,0.0375
0.09821,-0.0002,0.07,0.0375
0.03368,-0.0005,0.089,0.03048
0.03368,-0.0005,0.089,0.03048
0.03368,-0.0005,0.089,0.03048
0.03368,-0.0005,0.089,0.03048
0.0058,-2e-05,0.05396,0.01099
0.0058,-2e-05,0.05396,0.01099
0.0058,-2e-05,0.05396,0.01099
0.0058,-2e-05,0.05396,0.01099
-1e-05,0.0,0.03664,0.00065
-1e-05,0.0,0.03664,0.00065
-1e-05,0.0,0.03664,0.00065
-1e-05,0.0,0.03664,0.00065
-1e-05,0.00981,0.03368,0.0
-1e-05,0.00981,0.03368,0.0
-1e-05,0.00981,0.03368,0.0
-1e-05,0.00981,0.03368,0.0
-2e-05,0.037,0.02846,0.0
-2e-05,0.037,0.02846,0.0
-2e-05,0.037,0.02846,0.0
-2e-05,0.037,0.02846,0.0
-0.0002,0.07,0.02146,-1e-05
-0.0002,0.07,0.02146,-1e-05
-0.0002,0.07,0.02146,-1e-05
-0.0002,0.07,0.02146,-1e-05
-0.0005,0.089,0.02008,-1e-05
-0.0005,0.089,0.02008,-1e-05
-0.0005,0.089,0.02008,-1e-05
-0.0005,0.089,0.02008,-1e-05
-2e-05,0.05396,0.01836,0.0
-2e-05,0.05396,0.01836,0.0
-2e-05,0.05396,0.01836,0.0
-2e-05,0.05396,0.01836,0.0
0.0,0.03664,0.01746,0.0
0.0,0.03664,0.01746,0.0
0.0,0.03664,0.01746,0.0
0.0,0.03664,0.01746,0.0
0.00981,0.03368,0.015,0.00499
0.00981,0.03368,0.015,0.00499
0.00981,0.03368,0.015,0.00499
0.00981,0.03368,0.015,0.00499
0.037,0.02846,0.03501,0.0203
0.037,0.02846,0.03501,0.0203
0.037,0.02846,0.03501,0.0203
0.037,0.02846,0.03501,0.0203
0.07,0.02146,0.0375,0.03854
0.07,0.02146,0.0375,0.03854
0.07,0.02146,0.0375,0.03854
0.07,0.02146,0.0375,0.03854
0.089,0.02008,0.03048,0.05082
0.089,0.02008,0.03048,0.05082
0.089,0.02008,0.03048,0.05082
0.089,0.02008,0.03048,0.05082
0.05396,0.01836,0.01099,0.0433
0.05396,0.01836,0.01099,0.0433
0.05396,0.01836,0.01099,0.0433
0.05396,0.01836,0.01099,0.0433
0.03664,0.01746,0.00065,0.03368
0.03664,0.01746,0.00065,0.03368
0.03664,0.01746,0.00065,0.03368
0.03664,0.01746,0.00065,0.03368
0.03368,0.015,0.0,0.02163
0.03368,0.015,0.0,0.02163
0.03368,0.015,0.0,0.02163
0.03368,0.015,0.0,0.02163
0.02846,0.03501,0.0,0.01666
0.02846,0.03501,0.0,0.01666
0.02846,0.03501,0.0,0.01666
0.02846,0.03501,0.0,0.01666
0.02146,0.0375,-1e-05,0.01198
0.02146,0.0375,-1e-05,0.01198
0.02146,0.0375,-1e-05,0.01198
0.02146,0.0375,-1e-05,0.01198
0.02008,0.03048,-1e-05,0.014
0.02008,0.03048,-1e-05,0.014
0.02008,0.03048,-1e-05,0.014
0.02008,0.03048,-1e-05,0.014
0.01836,0.01099,0.0,0.01251
0.01836,0.01099,0.0,0.01251
0.01836,0.01099,0.0,0.01251
0.01836,0.01099,0.0,0.01251
0.01746,0.00065,0.0,0.014
0.01746,0.00065,0.0,0.014
0.01746,0.00065,0.0,0.014
0.01746,0.00065,0.0,0.014
0.015,0.0,0.00499,0.014
0.015,0.0,0.00499,0.014
0.015,0.0,0.00499,0.014
0.015,0.0,0.00499,0.014
0.03501,0.0,0.0203,0.03048
0.03501,0.0,0.0203,0.03048
0.03501,0.0,0.0203,0.03048
0.03501,0.0,0.0203,0.03048
0.0375,-1e-05,0.03854,0.03437
0.0375,-1e-05,0.03854,0.03437
0.0375,-1e-05,0.03854,0.03437
0.0375,-1e-05,0.03854,0.03437
0.03048,-1e-05,0.05082,0.0275
0.03048,-1e-05,0.05082,0.0275
0.03048,-1e-05,0.05082,0.0275
0.03048,-1e-05,0.05082,0.0275
0.01099,0.0,0.0433,0.01251
0.01099,0.0,0.0433,0.01251
0.01099,0.0,0.0433,0.01251
0.01099,0.0,0.0433,0.01251
0.00065,0.0,0.03368,0.00352
0.00065,0.0,0.03368,0.00352
0.00065,0.0,0.03368,0.00352
0.00065,0.0,0.03368,0.00352
0.0,0.00499,0.02163,1e-05
0.0,0.00499,0.02163,1e-05
0.0,0.00499,0.02163,1e-05
0.0,0.00499,0.02163,1e-05
0.0,0.0203,0.01666,0.0
0.0,0.0203,0.01666,0.0
0.0,0.0203,0.01666,0.0
0.0,0.0203,0.01666,0.0
-1e-05,0.03854,0.01198,0.0
-1e-05,0.03854,0.01198,0.0
-1e-05,0.03854,0.01198,0.0
-1e-05,0.03854,0.01198,0.0
-1e-05,0.05082,0.014,-1e-05
-1e-05,0.05082,0.014,-1e-05
-1e-05,0.05082,0.014,-1e-05
-1e-05,0.05082,0.014,-1e-05
0.0,0.0433,0.01251,1e-05
0.0,0.0433,0.01251,1e-05
0.0,0.0433,0.01251,1e-05
0.0,0.0433,0.01251,1e-05
0.0,0.03368,0.014,0.00352
0.0,0.03368,0.014,0.00352
0.0,0.03368,0.014,0.00352
0.0,0.03368,0.014,0.00352
0.00499,0.02163,0.014,0.0083
0.00499,0.02163,0.014,0.0083
0.00499,0.02163,0.014,0.0083
0.00499,0.02163,0.014,0.0083
0.0203,0.01666,0.03048,0.02846
0.0203,0.01666,0.03048,0.02846
0.0203,0.01666,0.03048,0.02846
0.0203,0.01666,0.03048,0.02846
0.03854,0.01198,0.03437,0.05201
0.03854,0.01198,0.03437,0.05201
0.03854,0.01198,0.03437,0.05201
0.03854,0.01198,0.03437,0.05201
0.05082,0.014,0.0275,0.05802
0.05082,0.014,0.0275,0.05802
0.05082,0.014,0.0275,0.05802
0.05082,0.014,0.0275,0.05802
0.0433,0.01251,0.01251,0.04191
0.0433,0.01251,0.01251,0.04191
0.0433,0.01251,0.01251,0.04191
0.0433,0.01251,0.01251,0.04191
0.03368,0.014,0.00352,0.035
0.03368,0.014,0.00352,0.035
0.03368,0.014,0.00352,0.035
0.03368,0.014,0.00352,0.035
0.02163,0.014,1e-05,0.03501
0.02163,0.014,1e-05,0.03501
0.02163,0.014,1e-05,0.03501
0.02163,0.014,1e-05,0.03501
0.01666,0.03048,0.0,0.02924
0.01666,0.03048,0.0,0.02924
0.01666,0.03048,0.0,0.02924
0.01666,0.03048,0.0,0.02924
0.01198,0.03437,0.0,0.03122
0.01198,0.03437,0.0,0.03122
0.01198,0.03437,0.0,0.03122
0.01198,0.03437,0.0,0.03122
0.014,0.0275,-1e-05,0.02924
0.014,0.0275,-1e-05,0.02924
0.014,0.0275,-1e-05,0.02924
0.014,0.0275,-1e-05,0.02924
0.01251,0.01251,1e-05,0.02909
0.01251,0.01251,1e-05,0.02909
0.01251,0.01251,1e-05,0.02909
0.01251,0.01251,1e-05,0.02909
0.014,0.00352,0.00352,0.03038
0.014,0.00352,0.00352,0.03038
0.014,0.00352,0.00352,0.03038
0.014,0.00352,0.00352,0.03038
0.014,1e-05,0.0083,0.03268
0.014,1e-05,0.0083,0.03268
0.014,1e-05,0.0083,0.03268
0.014,1e-05,0.0083,0.03268
0.03048,0.0,0.02846,0.02924
0.03048,0.0,0.02846,0.02924
0.03048,0.0,0.02846,0.02924
0.03048,0.0,0.02846,0.02924
0.03437,0.0,0.05201,0.03095
0.03437,0.0,0.05201,0.03095
0.03437,0.0,0.05201,0.03095
0.03437,0.0,0.05201,0.03095
0.0275,-1e-05,0.05802,0.033
0.0275,-1e-05,0.05802,0.033
0.0275,-1e-05,0.05802,0.033
0.0275,-1e-05,0.05802,0.033
0.01251,1e-05,0.04191,0.02019
0.01251,1e-05,0.04191,0.02019
0.01251,1e-05,0.04191,0.02019
0.01251,1e-05,0.04191,0.02019
0.00352,0.00352,0.035,0.00801
0.00352,0.00352,0.035,0.00801
0.00352,0.00352,0.035,0.00801
0.00352,0.00352,0.035,0.00801
1e-05,0.0083,0.03501,0.00352
1e-05,0.0083,0.03501,0.00352
1e-05,0.0083,0.03501,0.00352
1e-05,0.0083,0.03501,0.00352
0.0,0.02846,0.02924,0.0018
0.0,0.02846,0.02924,0.0018
0.0,0.02846,0.02924,0.0018
0.0,0.02846,0.02924,0.0018
0.0,0.05201,0.03122,0.00017
0.0,0.05201,0.03122,0.00017
0.0,0.05201,0.03122,0.00017
0.0,0.05201,0.03122,0.00017
-1e-05,0.05802,0.02924,1e-05
-1e-05,0.05802,0.02924,1e-05
-1e-05,0.05802,0.02924,1e-05
-1e-05,0.05802,0.02924,1e-05
1e-05,0.04191,0.02909,1e-05
1e-05,0.04191,0.02909,1e-05
1e-05,0.04191,0.02909,1e-05
1e-05,0.04191,0.02909,1e-05
0.00352,0.035,0.03038,0.01808
0.00352,0.035,0.03038,0.01808
0.00352,0.035,0.03038,0.01808
0.00352,0.035,0.03038,0.01808
0.0083,0.03501,0.03268,0.02257
0.0083,0.03501,0.03268,0.02257
0.0083,0.03501,0.03268,0.02257
0.0083,0.03501,0.03268,0.02257
0.02846,0.02924,0.02924,0.03384
0.02846,0.02924,0.02924,0.03384
0.02846,0.02924,0.02924,0.03384
0.02846,0.02924,0.02924,0.03384
0.05201,0.03122,0.03095,0.05002
0.05201,0.03122,0.03095,0.05002
0.05201,0.03122,0.03095,0.05002
0.05201,0.03122,0.03095,0.05002
0.05802,0.02924,0.033,0.079
0.05802,0.02924,0.033,0.079
0.05802,0.02924,0.033,0.079
0.05802,0.02924,0.033,0.079
0.04191,0.02909,0.02019,0.05544
0.04191,0.02909,0.02019,0.05544
0.04191,0.02909,0.02019,0.05544
0.04191,0.02909,0.02019,0.05544
0.035,0.03038,0.00801,0.04559
0.035,0.03038,0.00801,0.04559
0.035,0.03038,0.00801,0.04559
0.035,0.03038,0.00801,0.04559
0.03501,0.03268,0.00352,0.035
0.03501,0.03268,0.00352,0.035
0.03501,0.03268,0.00352,0.035
0.03501,0.03268,0.00352,0.035
0.02924,0.02924,0.0018,0.035
0.02924,0.02924,0.0018,0.035
0.02924,0.02924,0.0018,0.035
0.02924,0.02924,0.0018,0.035
0.03122,0.03095,0.00017,0.0313
0.03122,0.03095,0.00017,0.0313
0.03122,0.03095,0.00017,0.0313
0.03122,0.03095,0.00017,0.0313
0.02924,0.033,1e-05,0.02008
0.02924,0.033,1e-05,0.02008
0.02924,0.033,1e-05,0.02008
0.02924,0.033,1e-05,0.02008
0.02909,0.02019,1e-05,0.01531
0.02909,0.02019,1e-05,0.01531
0.02909,0.02019,1e-05,0.01531
0.02909,0.02019,1e-05,0.01531
0.03038,0.00801,0.01808,0.01499
0.03038,0.00801,0.01808,0.01499
0.03038,0.00801,0.01808,0.01499
0.03038,0.00801,0.01808,0.01499
0.03268,0.00352,0.02257,0.02163
0.03268,0.00352,0.02257,0.02163
0.03268,0.00352,0.02257,0.02163
0.03268,0.00352,0.02257,0.02163
0.02924,0.0018,0.03384,0.02775
0.02924,0.0018,0.03384,0.02775
0.02924,0.0018,0.03384,0.02775
0.02924,0.0018,0.03384,0.02775
0.03095,0.00017,0.05002,0.01723
0.03095,0.00017,0.05002,0.01723
0.03095,0.00017,0.05002,0.01723
0.03095,0.00017,0.05002,0.01723
0.033,1e-05,0.079,0.009
0.033,1e-05,0.079,0.009
0.033,1e-05,0.079,0.009
0.033,1e-05,0.079,0.009
0.02019,1e-05,0.05544,0.00255
0.02019,1e-05,0.05544,0.00255
0.02019,1e-05,0.05544,0.00255
0.02019,1e-05,0.05544,0.00255
0.00801,0.01808,0.04559,0.00018
0.00801,0.01808,0.04559,0.00018
0.00801,0.01808,0.04559,0.00018
0.00801,0.01808,0.04559,0.00018
0.00352,0.02257,0.035,0.0
0.00352,0.02257,0.035,0.0
0.00352,0.02257,0.035,0.0
0.00352,0.02257,0.035,0.0
0.0018,0.03384,0.035,-1e-05
0.0018,0.03384,0.035,-1e-05
0.0018,0.03384,0.035,-1e-05
0.0018,0.03384,0.035,-1e-05
0.00017,0.05002,0.0313,-0.0002
0.00017,0.05002,0.0313,-0.0002
0.00017,0.05002,0.0313,-0.0002
0.00017,0.05002,0.0313,-0.0002
1e-05,0.079,0.02008,-0.00151
1e-05,0.079,0.02008,-0.00151
1e-05,0.079,0.02008,-0.00151
1e-05,0.079,0.02008,-0.00151
1e-05,0.05544,0.01531,-1e-05
1e-05,0.05544,0.01531,-1e-05
1e-05,0.05544,0.01531,-1e-05
1e-05,0.05544,0.01531,-1e-05
0.01808,0.04559,0.01499,0.0
0.01808,0.04559,0.01499,0.0
0.01808,0.04559,0.01499,0.0
0.01808,0.04559,0.01499,0.0
0.02257,0.035,0.02163,0.00135
0.02257,0.035,0.02163,0.00135
0.02257,0.035,0.02163,0.00135
0.02257,0.035,0.02163,0.00135
0.03384,0.035,0.02775,0.00824
0.03384,0.035,0.02775,0.00824
0.03384,0.035,0.02775,0.00824
0.03384,0.035,0.02775,0.00824
0.05002,0.0313,0.01723,0.04431
0.05002,0.0313,0.01723,0.04431
0.05002,0.0313,0.01723,0.04431
0.05002,0.0313,0.01723,0.04431
0.079,0.02008,0.009,0.06055
0.079,0.02008,0.009,0.06055
0.079,0.02008,0.009,0.06055
0.079,0.02008,0.009,0.06055
0.05544,0.01531,0.00255,0.05904
0.05544,0.01531,0.00255,0.05904
0.05544,0.01531,0.00255,0.05904
0.05544,0.01531,0.00255,0.05904
0.04559,0.01499,0.00018,0.0385
0.04559,0.01499,0.00018,0.0385
0.04559,0.01499,0.00018,0.0385
0.04559,0.01499,0.00018,0.0385
0.035,0.02163,0.0,0.03923
0.035,0.02163,0.0,0.03923
0.035,0.02163,0.0,0.03923
0.035,0.02163,0.0,0.03923
0.035,0.02775,-1e-05,0.03816
0.035,0.02775,-1e-05,0.03816
0.035,0.02775,-1e-05,0.03816
0.035,0.02775,-1e-05,0.03816
0.0313,0.01723,-0.0002,0.03774
0.0313,0.01723,-0.0002,0.03774
0.0313,0.01723,-0.0002,0.03774
0.0313,0.01723,-0.0002,0.03774
0.02008,0.009,-0.00151,0.035
0.02008,0.009,-0.00151,0.035
0.02008,0.009,-0.00151,0.035
0.02008,0.009,-0.00151,0.035
0.01531,0.00255,-1e-05,0.03001
0.01531,0.00255,-1e-05,0.03001
0.01531,0.00255,-1e-05,0.03001
0.01531,0.00255,-1e-05,0.03001
0.01499,0.00018,0.0,0.03501
0.01499,0.00018,0.0,0.03501
0.01499,0.00018,0.0,0.03501
0.01499,0.00018,0.0,0.03501
0.02163,0.0,0.00135,0.0425
0.02163,0.0,0.00135,0.0425
0.02163,0.0,0.00135,0.0425
0.02163,0.0,0.00135,0.0425
0.02775,-1e-05,0.00824,0.06819
0.02775,-1e-05,0.00824,0.06819
0.02775,-1e-05,0.00824,0.06819
0.02775,-1e-05,0.00824,0.06819
0.01723,-0.0002,0.04431,0.07494
0.01723,-0.0002,0.04431,0.07494
0.01723,-0.0002,0.04431,0.07494
0.01723,-0.0002,0.04431,0.07494
0.009,-0.00151,0.06055,0.03774
0.009,-0.00151,0.06055,0.03774
0.009,-0.00151,0.06055,0.03774
0.009,-0.00151,0.06055,0.03774
0.00255,-1e-05,0.05904,0.03055
0.00255,-1e-05,0.05904,0.03055
0.00255,-1e-05,0.05904,0.03055
0.00255,-1e-05,0.05904,0.03055
0.00018,0.0,0.0385,0.0074
0.00018,0.0,0.0385,0.0074
0.00018,0.0,0.0385,0.0074
0.00018,0.0,0.0385,0.0074
0.0,0.00135,0.03923,0.00352
0.0,0.00135,0.03923,0.00352
0.0,0.00135,0.03923,0.00352
0.0,0.00135,0.03923,0.00352
-1e-05,0.00824,0.03816,0.00065
-1e-05,0.00824,0.03816,0.00065
-1e-05,0.00824,0.03816,0.00065
-1e-05,0.00824,0.03816,0.00065
-0.0002,0.04431,0.03774,0.0
-0.0002,0.04431,0.03774,0.0
-0.0002,0.04431,0.03774,0.0
-0.0002,0.04431,0.03774,0.0
-0.00151,0.06055,0.035,0.0
-0.00151,0.06055,0.035,0.0
-0.00151,0.06055,0.035,0.0
-0.00151,0.06055,0.035,0.0
-1e-05,0.05904,0.03001,0.0
-1e-05,0.05904,0.03001,0.0
-1e-05,0.05904,0.03001,0.0
-1e-05,0.05904,0.03001,0.0
0.0,0.0385,0.03501,0.0
0.0,0.0385,0.03501,0.0
0.0,0.0385,0.03501,0.0
0.0,0.0385,0.03501,0.0
0.00135,0.03923,0.0425,0.00065
0.00135,0.03923,0.0425,0.00065
0.00135,0.03923,0.0425,0.00065
0.00135,0.03923,0.0425,0.00065
0.00824,0.03816,0.06819,0.00499
0.00824,0.03816,0.06819,0.00499
0.00824,0.03816,0.06819,0.00499
0.00824,0.03816,0.06819,0.00499
0.04431,0.03774,0.07494,0.035
0.04431,0.03774,0.07494,0.035
0.04431,0.03774,0.07494,0.035
0.04431,0.03774,0.07494,0.035
0.06055,0.035,0.03774,0.035
0.06055,0.035,0.03774,0.035
0.06055,0.035,0.03774,0.035
0.06055,0.035,0.03774,0.035
0.05904,0.03001,0.03055,0.01975
0.05904,0.03001,0.03055,0.01975
0.05904,0.03001,0.03055,0.01975
0.05904,0.03001,0.03055,0.01975
0.0385,0.03501,0.0074,0.013
0.0385,0.03501,0.0074,0.013
0.0385,0.03501,0.0074,0.013
0.0385,0.03501,0.0074,0.013
0.03923,0.0425,0.00352,0.014
0.03923,0.0425,0.00352,0.014
0.03923,0.0425,0.00352,0.014
0.03923,0.0425,0.00352,0.014
0.03816,0.06819,0.00065,0.0075
0.03816,0.06819,0.00065,0.0075
0.03816,0.06819,0.00065,0.0075
0.03816,0.06819,0.00065,0.0075
0.03774,0.07494,0.0,0.00564
0.03774,0.07494,0.0,0.00564
0.03774,0.07494,0.0,0.00564
0.03774,0.07494,0.0,0.00564
0.035,0.03774,0.0,0.0045
0.035,0.03774,0.0,0.0045
0.035,0.03774,0.0,0.0045
0.035,0.03774,0.0,0.0045
0.03001,0.03055,0.0,0.0036
0.03001,0.03055,0.0,0.0036
0.03001,0.03055,0.0,0.0036
0.03001,0.03055,0.0,0.0036
0.03501,0.0074,0.0,0.00708
0.03501,0.0074,0.0,0.00708
0.03501,0.0074,0.0,0.00708
0.03501,0.0074,0.0,0.00708
0.0425,0.00352,0.00065,0.02008
0.0425,0.00352,0.00065,0.02008
0.0425,0.00352,0.00065,0.02008
0.0425,0.00352,0.00065,0.02008
0.06819,0.00065,0.00499,0.03445
0.06819,0.00065,0.00499,0.03445
0.06819,0.00065,0.00499,0.03445
0.06819,0.00065,0.00499,0.03445
0.07494,0.0,0.035,0.035
0.07494,0.0,0.035,0.035
0.07494,0.0,0.035,0.035
0.07494,0.0,0.035,0.035
0.03774,0.0,0.035,0.01874
0.03774,0.0,0.035,0.01874
0.03774,0.0,0.035,0.01874
0.03774,0.0,0.035,0.01874
0.03055,0.0,0.01975,0.0055
0.03055,0.0,0.01975,0.0055
0.03055,0.0,0.01975,0.0055
0.03055,0.0,0.01975,0.0055
0.0074,0.0,0.013,0.00352
0.0074,0.0,0.013,0.00352
0.0074,0.0,0.013,0.00352
0.0074,0.0,0.013,0.00352
0.00352,0.00065,0.014,8e-05
0.00352,0.00065,0.014,8e-05
0.00352,0.00065,0.014,8e-05
0.00352,0.00065,0.014,8e-05
0.00065,0.00499,0.0075,0.0
0.00065,0.00499,0.0075,0.0
0.00065,0.00499,0.0075,0.0
0.00065,0.00499,0.0075,0.0
0.0,0.035,0.00564,-1e-05
0.0,0.035,0.00564,-1e-05
0.0,0.035,0.00564,-1e-05
0.0,0.035,0.00564,-1e-05
0.0,0.035,0.0045,-1e-05
0.0,0.035,0.0045,-1e-05
0.0,0.035,0.0045,-1e-05
0.0,0.035,0.0045,-1e-05
0.0,0.01975,0.0036,-1e-05
0.0,0.01975,0.0036,-1e-05
0.0,0.01975,0.0036,-1e-05
0.0,0.01975,0.0036,-1e-05
0.0,0.013,0.00708,0.0
0.0,0.013,0.00708,0.0
0.0,0.013,0.00708,0.0
0.0,0.013,0.00708,0.0
0.00065,0.014,0.02008,0.00255
0.00065,0.014,0.02008,0.00255
0.00065,0.014,0.02008,0.00255
0.00065,0.014,0.02008,0.00255
0.00499,0.0075,0.03445,0.0075
0.00499,0.0075,0.03445,0.0075
0.00499,0.0075,0.03445,0.0075
0.00499,0.0075,0.03445,0.0075
0.035,0.00564,0.035,0.03347
0.035,0.00564,0.035,0.03347
0.035,0.00564,0.035,0.03347
0.035,0.00564,0.035,0.03347
0.035,0.0045,0.01874,0.035
0.035,0.0045,0.01874,0.035
0.035,0.0045,0.01874,0.035
0.035,0.0045,0.01874,0.035
0.01975,0.0036,0.0055,0.02196
0.01975,0.0036,0.0055,0.02196
0.01975,0.0036,0.0055,0.02196
0.01975,0.0036,0.0055,0.02196
0.013,0.00708,0.00352,0.02146
0.013,0.00708,0.00352,0.02146
0.013,0.00708,0.00352,0.02146
0.013,0.00708,0.00352,0.02146
0.014,0.02008,8e-05,0.01622
0.014,0.02008,8e-05,0.01622
0.014,0.02008,8e-05,0.01622
0.014,0.02008,8e-05,0.01622
0.0075,0.03445,0.0,0.01622
0.0075,0.03445,0.0,0.01622
0.0075,0.03445,0.0,0.01622
0.0075,0.03445,0.0,0.01622
0.00564,0.035,-1e-05,0.015
0.00564,0.035,-1e-05,0.015
0.00564,0.035,-1e-05,0.015
0.00564,0.035,-1e-05,0.015
0.0045,0.01874,-1e-05,0.01296
0.0045,0.01874,-1e-05,0.01296
0.0045,0.01874,-1e-05,0.01296
0.0045,0.01874,-1e-05,0.01296
0.0036,0.0055,-1e-05,0.006
0.0036,0.0055,-1e-05,0.006
0.0036,0.0055,-1e-05,0.006
0.0036,0.0055,-1e-05,0.006
0.00708,0.00352,0.0,0.00699
0.00708,0.00352,0.0,0.00699
0.00708,0.00352,0.0,0.00699
0.00708,0.00352,0.0,0.00699
0.02008,8e-05,0.00255,0.01598
0.02008,8e-05,0.00255,0.01598
0.02008,8e-05,0.00255,0.01598
0.02008,8e-05,0.00255,0.01598
0.03445,0.0,0.0075,0.01746
0.03445,0.0,0.0075,0.01746
0.03445,0.0,0.0075,0.01746
0.03445,0.0,0.0075,0.01746
0.035,-1e-05,0.03347,0.015
0.035,-1e-05,0.03347,0.015
0.035,-1e-05,0.03347,0.015
0.035,-1e-05,0.03347,0.015
0.01874,-1e-05,0.035,0.0038
0.01874,-1e-05,0.035,0.0038
0.01874,-1e-05,0.035,0.0038
0.01874,-1e-05,0.035,0.0038
0.0055,-1e-05,0.02196,0.00066
0.0055,-1e-05,0.02196,0.00066
0.0055,-1e-05,0.02196,0.00066
0.0055,-1e-05,0.02196,0.00066
0.00352,0.0,0.02146,0.0
0.00352,0.0,0.02146,0.0
0.00352,0.0,0.02146,0.0
0.00352,0.0,0.02146,0.0
8e-05,0.00255,0.01622,0.0
8e-05,0.00255,0.01622,0.0
8e-05,0.00255,0.01622,0.0
8e-05,0.00255,0.01622,0.0
0.0,0.0075,0.01622,0.0
0.0,0.0075,0.01622,0.0
0.0,0.0075,0.01622,0.0
0.0,0.0075,0.01622,0.0
-1e-05,0.03347,0.015,0.0
-1e-05,0.03347,0.015,0.0
-1e-05,0.03347,0.015,0.0
-1e-05,0.03347,0.015,0.0
-1e-05,0.035,0.01296,-1e-05
-1e-05,0.035,0.01296,-1e-05
-1e-05,0.035,0.01296,-1e-05
-1e-05,0.035,0.01296,-1e-05
-1e-05,0.02196,0.006,-1e-05
-1e-05,0.02196,0.006,-1e-05
-1e-05,0.02196,0.006,-1e-05
-1e-05,0.02196,0.006,-1e-05
0.0,0.02146,0.00699,0.0
0.0,0.02146,0.00699,0.0
0.0,0.02146,0.00699,0.0
0.0,0.02146,0.00699,0.0
0.00255,0.01622,0.01598,0.00065
0.00255,0.01622,0.01598,0.00065
0.00255,0.01622,0.01598,0.00065
0.00255,0.01622,0.01598,0.00065
0.0075,0.01622,0.01746,0.0061
0.0075,0.01622,0.01746,0.0061
0.0075,0.01622,0.01746,0.0061
0.0075,0.01622,0.01746,0.0061
0.03347,0.015,0.015,0.03092
0.03347,0.015,0.015,0.03092
0.03347,0.015,0.015,0.03092
0.03347,0.015,0.015,0.03092
0.035,0.01296,0.0038,0.06921
0.035,0.01296,0.0038,0.06921
0.035,0.01296,0.0038,0.06921
0.035,0.01296,0.0038,0.06921
0.02196,0.006,0.00066,0.036
0.02196,0.006,0.00066,0.036
0.02196,0.006,0.00066,0.036
0.02196,0.006,0.00066,0.036
0.02146,0.00699,0.0,0.02215
0.02146,0.00699,0.0,0.02215
0.02146,0.00699,0.0,0.02215
0.02146,0.00699,0.0,0.02215
0.01622,0.01598,0.0,0.02019
0.01622,0.01598,0.0,0.02019
0.01622,0.01598,0.0,0.02019
0.01622,0.01598,0.0,0.02019
0.01622,0.01746,0.0,0.01622
0.01622,0.01746,0.0,0.01622
0.01622,0.01746,0.0,0.01622
0.01622,0.01746,0.0,0.01622
0.015,0.015,0.0,0.01598
0.015,0.015,0.0,0.01598
0.015,0.015,0.0,0.01598
0.015,0.015,0.0,0.01598
0.01296,0.0038,-1e-05,0.01588
